trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-8320,-2924,14704,-9104,804,14080,9528,13440,2804,10796,-12440,5052,-7408,3096,15604,-8700,-24,12296
0,-8264,-2848,14592,-9012,792,14052,9628,13448,2876,10648,-12448,5104,-7440,3252,15644,-8836,-100,12584
0,-8204,-2972,14692,-8992,816,14036,9544,13396,2792,10772,-12348,4872,-7460,3196,15512,-8808,52,12572
0,-8380,-2880,14612,-9024,840,14052,9400,13396,2856,10872,-12428,4908,-7420,3120,15484,-8792,76,12372
0,-8340,-2884,14536,-8972,804,13956,9496,13352,2948,10676,-12432,5064,-7460,3272,15492,-8744,108,12336
0,-8312,-2812,14680,-9040,864,14024,9552,13336,2892,10808,-12392,4984,-7444,3356,15436,-8768,76,12428
0,-8240,-2744,14648,-8964,932,14196,9436,13500,2912,10764,-12400,4960,-7368,3340,15448,-8720,28,12508
0,-8292,-2836,14616,-9032,956,14132,9408,13388,2824,10728,-12400,5032,-7332,3288,15644,-8764,60,12412
0,-8224,-2836,14764,-9020,916,13880,9404,13440,2912,10804,-12436,4980,-7576,3416,15540,-8852,164,12460
0,-8264,-2956,14660,-9048,828,14052,9464,13364,2872,10636,-12444,4816,-7504,3376,15424,-8740,144,12392
0,-8312,-2784,14736,-8948,808,14184,9500,13440,2888,10752,-12376,4868,-7412,3264,15296,-8788,68,12364
0,-8272,-2824,14472,-8964,860,13988,9536,13364,2736,10700,-12492,4924,-7500,3120,15300,-8740,60,12324
0,-8316,-2872,14592,-8996,828,14112,9504,13532,2844,10720,-12476,4912,-7436,3188,15540,-8816,-72,12380
0,-8332,-2800,14508,-8936,904,14104,9444,13476,2824,10688,-12512,4996,-7468,2940,15604,-8856,-160,12392
0,-8328,-2908,14804,-8972,920,14028,9444,13480,2920,10752,-12428,5008,-7532,2904,15852,-8748,-216,12428
0,-8320,-2880,14684,-9000,852,14052,9488,13364,2888,10736,-12460,4976,-7396,3108,15832,-8872,-148,12568
0,-8320,-2848,14588,-8984,748,14060,9536,13344,2856,10796,-12372,4960,-7416,3356,15796,-8688,108,12444
0,-8132,-2812,14688,-9048,764,14048,9480,13356,2876,10772,-12424,4892,-7536,3268,15572,-8796,128,12580
