trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-7612,-6108,14120,-8440,-2120,14400,8060,14184,3256,9356,-13412,4796,-8548,3688,14724,-8556,548,12640
0,-7540,-6148,13988,-8420,-2256,14432,8064,14252,3244,9476,-13392,4876,-8480,3724,14740,-8600,668,12516
0,-7484,-6096,14224,-8416,-2192,14392,7992,14176,3280,9504,-13488,4924,-8640,3856,14608,-8520,668,12580
0,-7592,-6216,14132,-8364,-2400,14360,8028,14272,3216,9404,-13548,4820,-8660,3712,14864,-8500,512,12680
0,-7488,-6232,13924,-8524,-2360,14356,8064,14172,3408,9420,-13516,4716,-8576,3764,14804,-8500,520,12436
0,-7492,-6268,14032,-8288,-2312,14308,8076,14252,3432,9372,-13528,4764,-8492,3808,14760,-8504,648,12660
0,-7492,-6176,14176,-8316,-2348,14228,7988,14148,3368,9432,-13580,4588,-8512,3664,14664,-8520,600,12548
0,-7420,-6336,14060,-8368,-2320,14628,8028,14212,3384,9364,-13664,4748,-8404,3668,14752,-8440,556,12636
0,-7456,-6336,13916,-8380,-2328,14532,7984,14208,3432,9408,-13452,4720,-8432,3620,14668,-8520,504,12472
0,-7508,-6220,13868,-8484,-2280,14272,7992,14128,3468,9268,-13548,4836,-8492,3560,14804,-8568,392,12648
0,-7476,-6220,13996,-8424,-2296,14316,8052,14208,3416,9384,-13552,4760,-8352,3416,14980,-8484,368,12852
0,-7556,-6248,14048,-8432,-2300,14308,7996,14164,3524,9344,-13604,4852,-8460,3516,15028,-8376,340,12652
0,-7604,-6188,14176,-8328,-2196,14252,7880,14300,3416,9520,-13564,4824,-8636,3448,14920,-8528,284,12696
0,-7716,-6080,14112,-8428,-2076,14300,8040,14160,3404,9388,-13476,4876,-8476,3516,14932,-8516,540,12868
0,-7544,-6108,14248,-8408,-2076,14404,7960,14236,3404,9488,-13432,4760,-8556,3672,14984,-8552,544,12708
0,-7580,-6152,14252,-8416,-2152,14504,8080,14220,3308,9476,-13512,4708,-8580,3808,14992,-8620,580,12556
0,-7556,-6104,14136,-8252,-2180,14352,8160,14224,3596,9488,-13492,4680,-8428,3836,14664,-8652,624,12532
0,-7600,-6088,14136,-8352,-2228,14528,8156,14316,3324,9540,-13488,4772,-8436,3800,14772,-8448,564,12676
0,-7596,-6188,14212,-8552,-2260,14416,8216,14244,3404,9400,-13468,4816,-8488,3688,14752,-8424,632,12580
0,-7592,-6092,14036,-8344,-2272,14356,8180,14324,3332,9468,-13452,4760,-8300,3656,14772,-8420,612,12716
0,-7544,-6228,14056,-8380,-2280,14344,8148,14168,3208,9444,-13412,4864,-8416,3652,14912,-8528,428,12800
0,-7460,-6204,13988,-8432,-2284,14400,8264,14204,3156,9488,-13388,4812,-8384,3484,14868,-8488,412,12660
0,-7408,-6184,13988,-8424,-2340,14440,8084,14268,3460,9436,-13280,4972,-8412,3628,15000,-8568,496,12704
0,-7496,-6276,14020,-8284,-2280,14400,8048,14312,3364,9448,-13420,4912,-8552,3396,15032,-8588,412,12684
0,-7520,-6144,14008,-8356,-2248,14352,8008,14340,3188,9440,-13380,4924,-8504,3488,14912,-8544,360,12568
0,-7576,-6140,14004,-8416,-2236,14332,8088,14320,3336,9480,-13368,4924,-8520,3512,14660,-8460,400,12680
0,-7484,-6156,14012,-8396,-2172,14456,8052,14344,3320,9404,-13320,4856,-8460,3468,14844,-8512,508,12484
0,-7620,-6004,13932,-8372,-2212,14312,7976,14232,3284,9432,-13380,4820,-8572,3540,14700,-8540,460,12552
0,-7504,-5972,14116,-8352,-2132,14292,8084,14252,3292,9432,-13436,5036,-8516,3472,14668,-8392,504,12568
0,-7504,-6168,14180,-8284,-2136,14456,8024,14208,3372,9448,-13420,4752,-8456,3636,14872,-8492,432,12772
0,-7508,-6164,14260,-8284,-2144,14484,7992,14192,3244,9404,-13380,4912,-8472,3636,14924,-8472,516,12736
0,-7500,-6140,14064,-8392,-2172,14444,8048,14288,3424,9488,-13396,4976,-8520,3724,14860,-8424,512,12664
0,-7580,-6216,14048,-8392,-2296,14396,7992,14232,3308,9476,-13480,4760,-8388,3724,14808,-8564,516,12652
0,-7516,-6184,14128,-8260,-2252,14560,8040,14288,3356,9424,-13532,4860,-8472,3620,14904,-8596,616,12792
0,-7488,-6284,14104,-8352,-2276,14436,8140,14184,3416,9384,-13416,4868,-8476,3712,14808,-8528,508,12568
0,-7524,-6204,14008,-8396,-2288,14368,8160,14208,3324,9432,-13412,4852,-8464,3712,14800,-8500,496,12664
0,-7464,-6180,14076,-8304,-2280,14308,7980,14236,3264,9476,-13504,4904,-8444,3672,14948,-8520,484,12652
0,-7432,-6200,14220,-8240,-2380,14524,7956,14192,3324,9396,-13416,4840,-8416,3628,14928,-8452,540,12672
0,-7572,-6188,14196,-8364,-2292,14340,8092,14232,3320,9360,-13396,4832,-8504,3588,14876,-8608,400,12628
0,-7448,-6196,14132,-8432,-2288,14420,8100,14152,3316,9396,-13424,4716,-8492,3620,14852,-8460,492,12700
0,-7484,-6112,14172,-8264,-2304,14544,8080,14316,3296,9404,-13584,4856,-8564,3576,14948,-8540,480,12676
0,-7516,-6180,14116,-8296,-2240,14280,8040,14220,3304,9400,-13492,4784,-8508,3576,14828,-8540,380,12548
0,-7408,-6184,14080,-8288,-2200,14484,8040,14240,3484,9476,-13456,4832,-8420,3576,14904,-8572,548,12556
0,-7492,-6152,14308,-8332,-2176,14496,7992,14356,3388,9476,-13424,4844,-8504,3640,14864,-8576,432,12632
0,-7516,-6256,14048,-8356,-2260,14404,8172,14264,3392,9580,-13452,4848,-8480,3632,14864,-8468,388,12632
0,-7484,-6016,13952,-8308,-2268,14388,8124,14168,3320,9472,-13556,4808,-8492,3580,14956,-8508,592,12608
0,-7468,-6156,14056,-8336,-2152,14356,8040,14268,3440,9508,-13464,4820,-8448,3656,14872,-8492,592,12788
0,-7496,-6252,13868,-8388,-2232,14356,8124,14204,3268,9464,-13520,4828,-8424,3732,14888,-8500,480,12660
0,-7536,-6068,14104,-8408,-2256,14492,8088,14168,3320,9472,-13448,4776,-8540,3640,14952,-8484,612,12776
0,-7496,-6224,14080,-8400,-2208,14420,8056,14160,3416,9444,-13444,4780,-8452,3628,14904,-8432,484,12680
0,-7580,-6128,14080,-8316,-2220,14400,8180,14248,3364,9296,-13472,4792,-8556,3676,14884,-8444,444,12684
0,-7484,-6152,14052,-8424,-2284,14424,8140,14208,3352,9320,-13336,4776,-8352,3732,14904,-8528,512,12648
0,-7508,-6248,14080,-8452,-2244,14408,8016,14260,3384,9432,-13340,4844,-8400,3584,14872,-8460,436,12760
0,-7664,-6216,14148,-8300,-2316,14320,8132,14196,3428,9384,-13424,4848,-8432,3628,14864,-8580,460,12608
0,-7576,-6148,14120,-8340,-2248,14384,8132,14248,3288,9432,-13396,4864,-8512,3592,14920,-8476,452,12736
0,-7544,-6088,14148,-8244,-2316,14472,8068,14212,3436,9444,-13328,5028,-8384,3608,14736,-8464,500,12760
0,-7592,-6224,14152,-8380,-2252,14488,8088,14400,3392,9376,-13428,4920,-8404,3612,14860,-8432,504,12684
0,-7544,-6112,14284,-8340,-2144,14520,8048,14256,3144,9432,-13412,4884,-8400,3716,14928,-8584,608,12712
0,-7524,-6264,13984,-8432,-2280,14520,8116,14280,3240,9464,-13444,4840,-8520,3676,15040,-8536,452,12720
0,-7476,-6112,14116,-8324,-2284,14464,8076,14256,3416,9432,-13508,4964,-8524,3740,14864,-8520,596,12584
0,-7452,-6180,13976,-8340,-2300,14248,8096,14288,3364,9408,-13400,4920,-8448,3636,14788,-8608,548,12664
0,-7504,-6136,14292,-8372,-2284,14424,8076,14220,3300,9456,-13472,5052,-8444,3556,14856,-8560,496,12744
0,-7516,-6080,14132,-8404,-2204,14304,8092,14188,3516,9460,-13408,4924,-8440,3636,14952,-8468,484,12836
0,-7516,-6204,14152,-8360,-2320,14676,8084,14296,3428,9400,-13440,4692,-8436,3692,14904,-8552,512,12584
0,-7532,-6308,14008,-8360,-2296,14400,8008,14160,3220,9392,-13352,4840,-8448,3656,14588,-8508,572,12656
0,-7444,-6168,14108,-8360,-2264,14316,8056,14340,3232,9328,-13468,4776,-8416,3692,14728,-8504,504,12656
