trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-8796,-5212,13684,-8188,-512,14820,8252,14316,2672,9276,-13236,5536,-7044,6148,14644,-7688,2584,12812
0,-8784,-5116,13752,-8128,-488,14892,8164,14340,2628,9480,-13248,5528,-7088,6068,14720,-7712,2632,12736
0,-8768,-5080,13768,-8100,-556,14964,8200,14464,2660,9424,-13136,5504,-7184,6060,14608,-7868,2544,12688
0,-8644,-5032,13772,-8044,-688,14976,8100,14480,2584,9500,-13240,5416,-7224,6028,14560,-7736,2568,12772
0,-8676,-5248,13672,-7964,-628,14920,8152,14348,2568,9496,-13068,5600,-7204,6036,14660,-7880,2632,12628
0,-8536,-5108,13684,-8028,-592,14832,8104,14416,2556,9528,-13176,5400,-7092,5972,14660,-7900,2464,12892
0,-8632,-5184,13752,-7936,-644,14680,8128,14428,2708,9476,-13144,5540,-7140,5976,14624,-7852,2512,12716
0,-8580,-5212,13764,-7952,-624,14976,8188,14416,2600,9476,-13160,5592,-7112,6104,14636,-7956,2472,12796
0,-8512,-5196,13636,-8044,-576,14796,8212,14336,2440,9444,-13204,5416,-7300,5992,14560,-7852,2496,12780
0,-8692,-5284,13576,-8020,-672,14812,8200,14276,2448,9656,-13076,5624,-7216,6028,14516,-7992,2556,12584
0,-8624,-5268,13616,-8032,-596,14672,8252,14292,2448,9416,-13060,5508,-7220,5900,14660,-7960,2532,12764
0,-8708,-5140,13572,-8056,-700,14788,8104,14208,2684,9452,-13056,5532,-7312,5896,14680,-7960,2368,12680
0,-8624,-5152,13744,-8076,-576,14804,8344,14240,2728,9572,-13132,5512,-7340,5884,14532,-7916,2384,12708
0,-8768,-5044,13776,-8064,-612,14936,8176,14248,2652,9568,-13280,5420,-7292,5796,14720,-7876,2488,12696
0,-8924,-5072,13520,-8220,-592,14672,8168,14188,2552,9576,-13228,5448,-7144,5728,14672,-7808,2424,12680
0,-8756,-4944,13628,-8076,-480,14708,8292,14144,2724,9572,-13160,5476,-7200,5924,14428,-7872,2444,12640
0,-8840,-4988,13584,-8228,-500,14804,8328,14140,2848,9572,-13180,5436,-7104,5856,14468,-7804,2428,12608
0,-8828,-5048,13576,-8272,-604,14628,8404,14176,2584,9524,-13112,5300,-7096,5840,14492,-7752,2316,12548
0,-8804,-5128,13660,-8104,-488,14688,8300,14220,2720,9612,-13196,5600,-7136,5780,14692,-7628,2504,12564
0,-8704,-5064,13600,-8156,-472,14704,8340,14360,2704,9640,-13200,5412,-7164,5988,14684,-7704,2340,12836
0,-8700,-5092,13664,-8228,-416,14772,8392,14328,2588,9756,-13232,5432,-7144,5568,14724,-7800,2228,13128
0,-8732,-5080,13648,-8128,-480,14704,8320,14256,2712,9668,-13180,5484,-7164,5652,14984,-7732,2360,13020
0,-8792,-5052,13516,-8252,-468,14612,8364,14244,2760,9728,-13284,5476,-7068,6004,14784,-7716,2368,12860
0,-8876,-5084,13448,-8124,-344,14592,8312,14304,2740,9648,-13276,5440,-7116,5944,14852,-7844,2568,13148
0,-8748,-4932,13560,-8128,-444,14744,8216,14192,2628,9552,-13292,5496,-7076,6096,14856,-7792,2520,12912
0,-8748,-5180,13204,-8208,-472,14664,8200,14200,2600,9420,-13224,5344,-7220,6088,14728,-7688,2608,12932
0,-8660,-4988,13312,-8232,-604,14408,8248,14220,2560,9540,-13168,5364,-7116,5864,14844,-7668,2520,13004
0,-8736,-4984,13348,-8212,-584,14464,8264,14304,2644,9524,-13300,5496,-7068,5996,14660,-7656,2460,12760
0,-8792,-5000,13396,-8232,-428,14500,8172,14340,2568,9580,-13340,5520,-7056,5776,14480,-7700,2400,12560
0,-8900,-5064,13460,-8116,-352,14560,8012,14344,2668,9288,-13228,5620,-7300,5540,14368,-7688,2472,12632
0,-8780,-4960,13712,-8240,-444,14544,8212,14240,2616,9240,-13120,5632,-7148,5604,14624,-7744,2240,12720
