trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-3872,-5692,16724,-6144,796,16776,4016,16056,1440,5048,-15596,3884,-6704,5364,15008,-4404,5484,13400
0,-3916,-5380,16852,-6256,1140,17716,3964,16224,1664,4984,-15580,4092,-6724,5420,15032,-4388,5600,13384
0,-3924,-6772,17592,-6312,1152,18692,4012,16192,1412,4952,-15500,4048,-6652,5552,15100,-4316,5672,13452
0,-1868,-12504,20468,-7696,3664,18104,4276,15996,1316,4996,-15540,3976,-6704,5588,14952,-4296,5744,13436
0,-1112,-10896,24092,-6156,4244,19064,4380,16160,1444,5020,-15612,4080,-6656,5756,15052,-4292,5596,13480
0,176,-8112,28412,-2900,156,21852,4488,16272,1472,5240,-15532,4104,-6500,5776,15104,-4188,5672,13276
0,1876,-6980,31540,-1692,-4324,24168,4508,16328,1376,5564,-15472,4188,-6492,5572,15060,-4356,5632,13328
0,3004,-9220,32767,-1572,-5532,26500,4472,16336,1356,5920,-15424,4020,-6484,5144,15084,-4308,5516,13304
0,3284,-10524,32696,-1480,-3616,28368,4316,16280,1612,6132,-15540,4156,-6656,5048,15040,-4344,5360,13120
0,2444,-12296,32164,-2480,204,29196,4220,16228,1412,6044,-15568,3964,-6648,5156,15080,-4336,5436,13420
0,-240,-8892,32767,-4812,2800,29360,4392,16332,1600,6112,-15748,3936,-6708,5480,15224,-4488,5552,13236
0,-4376,-2904,32767,-6432,3492,29208,4808,16388,1340,6208,-15732,3824,-6676,5512,15272,-4472,5648,13304
0,-8020,1292,32767,-7140,4780,28740,4560,16336,1660,5988,-15912,3864,-6732,5380,15040,-4424,5612,13268
0,-9160,2512,32767,-7904,5132,27296,4416,16116,1616,5936,-15928,3900,-6668,5184,14996,-4452,5532,13100
0,-8136,2432,32767,-7508,3276,25616,4188,16300,1584,5904,-15784,3752,-6716,5008,14864,-4448,5404,13012
0,-5124,860,30580,-7784,24,23232,3472,16036,1748,5588,-15820,3628,-6896,4800,14936,-4600,5280,13168
0,-2644,-928,26688,-7332,-356,19692,3876,15772,1684,5400,-15572,3604,-6928,4780,15112,-4536,5172,13512
0,-772,-1516,22592,-7056,-1156,17056,3360,15496,1704,4876,-15300,3512,-7020,4800,15380,-4620,5116,13640
0,188,-1864,17820,-5148,-1348,14368,3420,15232,1672,4684,-15112,3456,-7016,4596,15624,-4616,5156,13776
0,988,-1956,12656,-4612,-1652,10880,3452,15000,1800,4452,-15020,3408,-7036,4808,16032,-4428,5060,13988
0,1068,-1356,7476,-4888,-2152,7160,3612,14948,1768,4160,-14932,3456,-6856,4852,16176,-4376,5000,14228
0,256,-500,2456,-5860,-3120,3500,3968,15156,1824,4084,-15092,3600,-6748,5028,16308,-4384,4996,14220
0,-788,532,-2968,-6892,-4096,-884,4120,15428,1812,4416,-15380,3728,-6640,5192,16012,-4196,5188,14024
0,-716,1952,-8736,-8800,-4052,-5760,4460,16060,1680,4704,-15660,3804,-6560,5660,15768,-4292,5364,14012
0,-680,4560,-15208,-11048,-4700,-10292,4504,16380,1796,5204,-16036,3892,-6360,5864,15544,-4160,5572,13652
0,532,6876,-20804,-12684,-6236,-15664,4092,16916,1872,5820,-16368,3816,-6284,5964,15116,-4080,5872,13376
0,2024,8188,-25776,-11648,-7588,-17428,3620,16992,1948,6360,-16592,3784,-6396,6028,14648,-3876,6060,13176
0,2836,3804,-29112,-12124,-9988,-14972,3488,16860,1976,6800,-16608,3700,-6260,6200,14424,-4156,6032,12852
0,2828,-1668,-32768,-9848,-6344,-11808,3552,16668,1896,6536,-16520,3668,-6460,6132,13956,-4252,6404,12616
0,-536,-4080,-32768,-4472,-748,-7152,3720,16364,2004,6012,-16244,3408,-6688,6024,13904,-4396,6500,12320
0,-10736,-2848,-32768,-312,1848,-2472,4120,16180,2008,5656,-16108,3444,-6752,6124,13816,-4612,6324,12288
0,-21608,1944,-32768,1200,452,-52,4512,16048,1856,5104,-16056,3560,-6868,6144,13728,-4700,6280,12428
0,-20100,10776,-32420,-3564,-196,-2148,4772,15892,2004,4884,-15884,3560,-6976,6000,13700,-4752,6212,12444
0,-14544,16400,-30916,-8952,1960,-3564,4664,15832,1952,4744,-15916,3600,-6980,5704,13904,-4800,5976,12632
0,-11360,20056,-27572,-12216,3868,-4916,4740,15908,2056,4880,-15840,3548,-6940,5440,14144,-4636,5756,12564
0,-9220,22036,-22544,-14572,5236,-3896,4396,15968,1840,5276,-15792,3700,-6752,5316,14472,-4600,5484,12728
0,-8884,21128,-17028,-15584,5168,-1244,4040,15932,1748,5288,-15556,3728,-6592,5124,14744,-4532,5332,12992
0,-8256,20164,-12244,-16708,5088,1912,3628,15996,1756,5616,-15632,3780,-6540,4908,14876,-4368,5288,13240
0,-7364,20068,-7252,-18820,6464,6400,3448,15964,1480,5880,-15456,3724,-6536,4860,15080,-4344,5128,13392
0,-5724,16648,-1436,-18164,6344,15076,3644,15988,1520,5804,-15296,3744,-6580,4856,15224,-4408,5196,13524
0,-2468,8040,6588,-16932,9092,18740,3856,15796,1540,5664,-15364,3844,-6724,4844,15288,-4328,5308,13576
0,10804,1456,21424,-20376,23404,15380,4152,15820,1512,5608,-15260,3720,-6660,5028,15520,-4176,5228,13692
0,21296,-1748,32767,-9568,15704,15292,4496,15812,1480,5628,-15384,3640,-6660,5156,15608,-4360,5244,13756
0,21624,-6976,32767,-3840,3740,15664,4796,15800,1736,5404,-15752,3728,-6392,5208,15544,-4208,5224,13904
0,4836,-7196,32767,-2344,-9796,31824,5216,16012,1888,5644,-15740,3528,-6420,5364,15784,-4052,5272,13856
0,6220,-15968,32767,5564,-11432,32767,5708,15984,1960,6076,-16004,3568,-6220,5352,15848,-4120,5204,13852
0,5644,-7908,32767,652,-3400,32767,5680,16408,1940,6064,-16180,3788,-6336,5292,15824,-4104,5120,13568
0,2664,-1908,32767,-5500,5012,32767,5396,16648,1972,6032,-16400,3828,-6048,5092,15512,-3900,4996,13480
0,-2824,-2544,32767,-12156,17448,32767,4328,16820,1940,6420,-16544,3796,-5984,4476,15144,-3868,4816,13364
0,-5412,-1500,32767,-12816,16712,32767,3256,16764,1760,6804,-16516,3760,-6284,3816,15180,-4208,4448,13140
0,-5764,-260,32767,-11488,9380,32767,2940,16576,1756,7000,-16176,3632,-6468,3024,15160,-4628,4396,13196
0,-3796,-1196,32767,-10732,4328,32767,2688,16220,1644,6560,-15964,3604,-6680,2692,15380,-4936,4120,13424
0,-760,-3344,32767,-8536,3088,30088,2472,15568,1612,5892,-15548,3536,-7080,2704,15772,-5036,4176,13620
0,3604,-4972,32767,-5496,3012,23532,2852,14840,1564,4704,-15008,3244,-7264,2896,16256,-5164,4176,14224
0,7120,-3060,28976,-2152,2548,18140,3548,14252,1648,3620,-14592,3212,-7432,3404,16552,-5148,4276,14396
0,9064,216,20928,508,1444,14380,3908,14112,1740,2768,-14396,3388,-7328,4120,16996,-4712,4660,14600
0,9012,3084,13808,1388,1380,10944,4144,14064,1672,2412,-14384,3420,-7124,5156,16760,-4428,5068,14476
0,8792,4860,8476,-700,556,8312,4472,14596,1676,2568,-14868,3712,-6612,6096,16384,-4380,5632,14108
0,7884,6536,3708,-1644,692,6564,4512,15276,1764,3084,-15316,3752,-6492,7064,15724,-4284,6488,13664
0,5632,7472,112,-988,2444,3556,4508,16204,1668,3740,-15888,4208,-6380,7872,14888,-4192,6996,13272
0,2920,8432,-3220,-1616,3784,824,4392,17080,1300,4720,-16328,4576,-6296,8304,14296,-3928,7580,12824
0,1540,9816,-6736,-3560,4340,-3776,4176,17816,1000,5452,-16520,4804,-6076,8768,13756,-3776,7776,12344
0,1316,11144,-10740,-6300,4904,-10156,4160,18296,716,6212,-16420,5164,-6024,8748,13264,-3696,7976,12132
0,2368,13980,-15636,-8884,3880,-17824,3980,18440,456,6524,-16164,5208,-6204,8400,13272,-4020,7836,11844
0,3932,18044,-21708,-12372,1792,-23220,3732,18352,356,6372,-15956,5164,-6540,7936,12876,-4172,7492,11852
0,3588,19732,-27968,-16788,1412,-23420,3560,17944,540,6364,-15496,5068,-6680,7120,12752,-4476,7124,11880
0,-484,18180,-29864,-20292,2072,-17376,3400,17336,396,6228,-15156,5008,-6968,6984,12864,-4824,7128,11892
0,-8184,11920,-32376,-20144,2516,-10740,3388,16820,620,5884,-14696,4640,-7400,7212,12860,-4996,7328,11928
