trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,116,-4156,15388,56,-4912,17452,5228,10380,5044,5992,-12712,1956,-8296,4096,13728,-6636,1880,12636
0,848,-4704,14832,1092,-5900,18764,5192,10460,5132,6232,-13132,2060,-7992,4612,13592,-6244,2120,13004
0,1828,-4476,16644,1212,-6276,17980,5736,11328,4952,6848,-13220,2200,-7788,4936,14284,-5596,2400,14256
0,2268,-4000,18864,1812,-4244,18476,6376,12324,5276,7808,-14032,2708,-5888,4100,15188,-5140,3152,14088
0,1760,-2932,20692,824,-3192,18464,7028,13364,5412,8508,-14476,3148,-8132,4380,15524,-4892,2532,15112
0,1640,204,21200,812,-1776,18116,7464,14548,5472,8980,-15060,3564,-7328,3760,15776,-4400,2172,15184
0,1524,2236,20640,600,-104,17296,7692,15100,5524,9464,-15492,3764,-7720,3364,15784,-4308,1660,15120
0,748,2644,18316,372,1068,17220,7772,15512,5528,9856,-15596,3856,-7572,2920,15484,-4428,1296,15104
0,580,1776,16528,432,704,18728,7808,15812,5276,10048,-15760,4132,-7996,2916,15540,-4264,1284,15164
0,696,1516,16844,-200,700,18384,7608,15920,5136,10104,-15524,4132,-7916,2720,15860,-4100,1792,15016
0,1420,2620,18176,660,2288,17268,7464,15272,5208,9872,-15512,4088,-7880,2792,16044,-4044,2116,14996
0,-360,5484,18840,8,3504,16888,7380,15596,5040,9968,-14728,4088,-7768,2888,16024,-3964,2040,14736
0,-784,7436,19040,-708,4968,17356,6972,15524,4732,9540,-14292,3908,-8272,2172,15816,-4240,1740,14288
0,-740,8024,18480,-820,5652,17324,6340,15168,4728,9348,-14332,3972,-8180,2508,16300,-5344,1392,13920
0,-552,7508,17792,-968,6192,16812,5824,15100,4668,9180,-13964,4072,-8364,2172,15452,-5408,1024,13852
0,-232,6488,16876,-1088,5512,16320,5652,15020,4520,9044,-13464,3784,-8516,2300,14900,-4996,1412,13152
0,-136,5896,16076,-1284,4500,15560,5532,14828,4484,8820,-13496,4124,-8896,2812,14900,-5828,1164,12708
0,-228,4872,16076,-1020,3096,15164,5520,14852,4328,8868,-13568,3996,-9312,2828,14612,-5828,1812,13548
0,144,3732,16176,-704,1840,15204,5580,14720,4356,9044,-13624,3896,-9924,3480,14072,-6316,2064,14328
0,968,2996,16652,72,1688,15316,6176,14516,4444,9088,-13616,3848,-10588,3916,14956,-7040,2220,15152
0,764,2252,17080,-232,776,15632,6896,14448,4480,8984,-13664,3956,-10540,3844,15132,-6596,2692,15404
0,956,1704,17292,-444,284,15816,7048,14376,4720,9064,-13992,3828,-10600,3332,15448,-6572,2596,15092
0,836,1212,17888,-616,-244,16068,7280,14244,4720,8852,-14112,3900,-10108,3400,15076,-6864,1984,14660
0,904,960,17888,-476,-716,16592,7528,14136,4784,9096,-14256,3664,-9844,3148,14664,-6724,1504,14388
0,1116,524,18220,-440,-832,16784,7480,14052,4984,9080,-14484,3452,-9520,3120,14284,-6528,1444,14092
0,1048,372,18264,-548,-1048,17060,7580,13956,5060,9108,-14536,3620,-9212,3352,14536,-6300,1576,13940
0,980,192,18144,-688,-1492,16804,7652,14008,5036,9032,-14452,3548,-8812,3500,14632,-5956,1752,13780
0,868,-456,17988,-472,-2396,17240,7588,13768,4996,8880,-14424,3564,-8932,3616,14464,-5856,1684,14104
0,536,-916,17712,-1328,-2616,17816,7604,13776,5064,8748,-14404,3444,-8544,3812,14640,-5960,1640,14144
0,-216,-704,17752,-1376,-2516,18252,7800,13716,5084,8496,-14512,3352,-8372,3636,14568,-5696,1432,14148
0,136,-748,17884,-1824,-2476,18588,7956,13808,5160,8496,-14444,3468,-8176,3640,14640,-5808,1404,13932
0,-620,-300,18128,-2728,-2308,18568,7852,13884,4940,8596,-14388,3700,-7764,3364,14540,-5212,1236,13600
0,372,-252,18300,-2104,-2624,18720,7764,14060,4852,8712,-14320,3852,-7364,3312,14752,-4772,1308,13668
0,128,-604,18704,-1352,-2648,18152,7720,14248,4608,8892,-14084,3892,-7120,3340,14872,-4556,1344,13468
0,380,-1208,18300,-1920,-2940,17232,7664,14500,4552,8964,-14080,4136,-7152,3000,15076,-4600,1028,13692
0,544,-2192,18044,-1720,-3432,16556,7556,14756,4280,9024,-14056,4308,-6804,3128,15416,-4476,908,13836
0,716,-2652,17116,-1444,-3364,16316,7324,14692,4400,9000,-14036,4460,-7004,3136,15400,-4516,900,13928
0,708,-2880,16744,-1316,-3172,16128,7220,14960,4156,9104,-13956,4592,-7324,2988,15232,-4676,1160,14084
0,780,-2616,16228,-1108,-3072,15852,7040,15116,3996,9084,-13892,4592,-7680,2912,15496,-4972,1068,14364
0,764,-2124,16256,-976,-2724,15748,7044,14984,4000,9120,-13776,4628,-7956,3200,15260,-5344,1040,14416
0,716,-1444,16440,-1024,-2284,15988,6860,15088,3812,9216,-13456,4760,-8380,3108,15232,-5648,1220,14516
