trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-224,376,17532,-1176,456,17140,7420,14268,6152,9808,-15104,2444,-660,2800,17460,596,1948,15096
0,-368,484,17372,-1340,572,17028,7412,14296,5792,9536,-14992,2412,-700,2752,17524,600,2048,15144
0,-348,876,17428,-1308,420,16932,7284,14304,5640,9504,-14396,2760,-796,2856,17548,428,1924,15052
0,-408,500,17596,-1300,312,16840,7232,14308,5192,9380,-14248,3000,-720,2892,17628,416,2056,15248
0,-456,192,17408,-1372,284,16996,6976,14480,4936,9132,-13860,3156,-840,2956,17560,316,2016,15252
0,-476,120,17532,-1500,116,16912,6732,14464,4732,8964,-13616,3376,-992,3088,17544,256,2184,15300
0,-428,48,17340,-1384,144,17116,6780,14536,4744,9052,-13472,3408,-868,3160,17444,224,2136,15148
0,-456,-28,17172,-1420,-12,16988,6856,14428,4492,8872,-13208,3572,-896,3072,17420,228,2248,15032
0,-544,144,17408,-1588,104,17032,7288,14528,4424,9080,-13444,3572,-880,3084,17408,192,2196,15032
0,-464,92,17332,-1440,-12,17188,7632,14668,4352,9180,-13028,3700,-812,3124,17568,252,2180,14868
0,-392,-4,17440,-1376,12,17192,7556,14568,4172,9252,-13288,3732,-704,3100,17372,200,2048,14928
0,-284,72,17584,-1420,-112,16964,7560,14648,4296,8956,-13476,3916,-920,3112,17380,304,2228,14856
0,-244,436,17312,-1148,52,16940,7608,14760,4100,9000,-13480,4052,-788,2960,17304,308,2052,14828
0,-396,208,17492,-1388,76,17028,7788,14784,4000,9140,-13348,4240,-772,3008,17436,288,2112,14928
0,-308,412,17232,-1212,-104,17104,7904,14752,3924,9228,-13328,4196,-744,2944,17376,304,2060,14956
0,-348,376,17252,-1268,-68,16992,7996,14752,3904,9012,-13400,4464,-736,2960,17444,248,2008,15048
0,-188,300,17456,-1308,32,17020,7968,14784,3828,8888,-13364,4444,-776,2780,17400,384,1844,15020
0,-252,328,17416,-1224,136,16968,7976,14760,3740,9000,-13396,4476,-660,2760,17596,384,1920,15152
0,-140,340,17344,-1184,4,17176,7928,14696,3824,8984,-13420,4516,-700,2688,17676,476,1884,15168
0,-272,124,17412,-1264,-64,17012,8072,14780,3744,8848,-13404,4608,-732,2732,17684,360,1788,15208
