trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-6532,-7392,13716,-7576,-3068,14764,4144,2656,16304,4888,-10572,-12336,-340,280,17680,580,-2020,14936
0,-6600,-7336,13672,-7620,-3048,14708,4332,3040,16760,4544,-10772,-12600,-496,224,17592,644,-1960,14824
0,-6456,-7332,13768,-7628,-2992,14728,3768,3588,16776,4776,-10392,-12628,-348,436,17832,704,-1896,14908
0,-6388,-7256,13808,-7380,-3024,14784,3756,3488,16564,5444,-10212,-12248,-280,292,17692,796,-1936,15112
0,-6364,-7396,14084,-7508,-3072,15012,3512,3380,16116,5724,-10024,-12252,-208,276,17788,732,-2032,15104
0,-6288,-7576,14068,-7420,-3140,14912,3156,3276,16000,5792,-10132,-11924,-248,160,17880,820,-1984,15040
0,-6232,-7624,14044,-7368,-3152,15052,2992,3124,16032,5620,-10148,-11944,-232,84,17852,696,-2172,14924
0,-6316,-7548,13844,-7472,-3180,14888,3336,3016,15984,5232,-10268,-12060,-396,104,17736,636,-2164,14944
0,-6328,-7464,13792,-7384,-3172,14840,3268,3164,15872,4820,-9956,-12140,-392,180,17728,636,-2132,14732
0,-6488,-7612,13744,-7492,-3164,14808,3732,2900,16228,4768,-10316,-12212,-456,240,17564,596,-2000,14952
0,-6448,-7564,13752,-7500,-3244,14956,3800,3168,16348,4616,-10064,-12300,-408,212,17628,576,-1888,14860
0,-6432,-7644,13832,-7440,-3240,14832,3764,3108,16252,4900,-10264,-12224,-532,168,17924,740,-1916,15024
0,-6340,-7692,13936,-7376,-3348,14900,3632,3268,16092,5304,-9824,-12352,-208,188,17912,908,-2012,15068
0,-6248,-7640,14044,-7404,-3360,14976,3300,3216,16152,5308,-9712,-12092,-148,192,17924,932,-1948,14904
0,-6372,-7760,14060,-7376,-3252,15096,3296,3008,15844,5548,-9992,-12116,-188,256,17832,868,-1920,15236
0,-6252,-7668,14172,-7376,-3248,14920,2972,2928,15864,5496,-9868,-12128,-168,196,17712,792,-1944,15032
0,-6224,-7692,13964,-7264,-3268,14936,3200,2588,15872,5352,-10692,-12176,-296,292,17712,868,-1916,14772
0,-6256,-7388,13872,-7392,-3092,14928,3860,2848,16104,4872,-10016,-12116,-344,152,17628,568,-1944,14952
0,-6272,-7620,13792,-7468,-3348,14928,3648,2764,16252,4604,-9964,-12316,-292,164,17612,512,-1928,14888
0,-6388,-7672,13828,-7432,-3252,15040,3884,2996,16316,4820,-9988,-12484,-376,252,17752,520,-1952,14884
0,-6516,-7756,13860,-7480,-3220,15012,3916,3108,16364,5104,-10028,-12552,-404,60,17748,544,-2148,15012
0,-6464,-7784,13892,-7556,-3360,15048,3908,3192,16360,5252,-9964,-12332,-296,36,17632,752,-2128,14876
0,-6416,-7764,13984,-7556,-3280,15100,3412,3136,16208,5620,-9992,-12292,-188,104,17816,812,-2056,14944
0,-6408,-7748,14048,-7404,-3172,14928,3268,2728,16092,5676,-10100,-12164,-216,124,17880,884,-2080,14984
0,-6316,-7584,13892,-7324,-3200,14712,3200,2640,16104,5580,-10300,-12220,-144,204,17628,772,-1992,14848
0,-6464,-7496,13824,-7380,-3068,14740,3424,2344,16160,5604,-10412,-12112,-108,208,17832,880,-1868,15008
0,-6348,-7232,13672,-7432,-3044,14844,4144,2244,16548,5252,-10688,-12652,-64,232,17828,832,-1984,14876
0,-6404,-7248,13756,-7412,-3024,14904,4184,2452,16856,5172,-10944,-12588,-196,316,17500,828,-1916,14760
0,-6332,-7460,13964,-7404,-3148,15016,4168,3008,16880,5424,-10648,-12684,-392,296,17612,732,-1916,14988
0,-6316,-7708,13984,-7420,-3276,14988,4044,2920,16812,5968,-10872,-12596,-296,356,17784,628,-2084,14800
0,-6432,-7848,14088,-7492,-3360,15180,3868,2824,16508,6228,-11060,-12380,-136,124,17664,772,-2080,14880
0,-6448,-7824,14112,-7468,-3204,15016,3644,2512,16544,6228,-11312,-12432,-268,-84,17900,760,-2140,14848
0,-6320,-7740,14020,-7416,-3268,15068,3688,1876,16876,6076,-12100,-12420,-292,-104,17712,748,-2136,14972
0,-6340,-7752,13872,-7380,-3356,14880,3600,1864,16940,5876,-12280,-12640,-160,236,17704,736,-1960,14676
0,-6060,-7628,13972,-7196,-3188,14744,3744,2060,17020,5900,-12592,-12748,-184,220,17716,688,-1952,14876
0,-6240,-7620,13760,-7468,-3316,14924,3916,2104,17120,6576,-13468,-13116,-264,320,17528,740,-1900,15064
0,-6256,-7528,13856,-7384,-3284,15056,4348,1412,17404,6960,-13196,-13016,-348,104,17444,540,-2032,14980
0,-6452,-7624,13984,-7508,-3312,14864,4256,1768,17544,7016,-14216,-12928,-336,208,17912,640,-2092,15180
0,-6428,-7636,13980,-7404,-3292,15056,4100,1904,17608,6952,-14396,-13024,-208,156,17904,828,-1984,14896
0,-6528,-7564,13932,-7580,-3208,15104,4068,2304,17436,7272,-14584,-12836,-140,52,17988,972,-2080,15072
0,-6464,-7660,14048,-7472,-3088,15056,3756,2744,17188,6196,-14836,-13588,-56,48,17920,864,-2116,14812
0,-6500,-7596,14052,-7428,-3112,14988,4200,2964,17044,6956,-14256,-12600,-336,-68,17752,740,-2288,14896
0,-6444,-7612,14120,-7436,-3096,15060,4224,4136,16668,7188,-13420,-12348,-236,204,17780,780,-1912,14864
0,-6356,-7484,13868,-7324,-3140,14828,4168,4720,16396,7248,-13216,-12044,-392,96,17520,520,-2012,14764
0,-6316,-7380,13788,-7344,-2980,14848,4260,4368,15836,7208,-13668,-11764,-400,184,17420,516,-1988,14552
0,-6352,-7284,13728,-7316,-3060,14712,3900,4400,15600,7480,-14276,-11316,-424,260,17412,576,-2032,14648
0,-6384,-7172,13724,-7288,-2972,14748,3280,4752,15048,7296,-14264,-10700,-472,124,17572,524,-2124,14572
0,-6368,-7180,13672,-7256,-2984,14636,3308,4924,14552,7016,-14168,-10176,-444,60,17484,576,-2208,14968
0,-6536,-7092,13740,-7516,-2904,14728,3428,5480,13924,7000,-13852,-10044,-588,-132,17648,560,-2220,15056
0,-6416,-7360,13448,-7432,-2932,14704,3404,5824,13376,6964,-13860,-9660,-472,-4,17836,536,-2188,14976
0,-6492,-7344,13776,-7464,-3036,14756,4164,5972,12964,6720,-14060,-9156,-480,200,18084,668,-2056,15080
0,-6400,-7376,13628,-7452,-3072,14888,3904,6892,12516,6764,-13664,-8792,-420,288,17996,548,-1820,14892
0,-6444,-7516,13728,-7512,-3144,14808,3696,7504,11928,6848,-13100,-8264,-520,196,17808,624,-1988,14968
0,-6480,-7616,13948,-7372,-3160,14880,3956,7656,11400,6560,-13504,-7680,-216,308,17776,696,-1908,14944
0,-6344,-7728,14012,-7396,-3152,14980,4216,7880,11148,6480,-13720,-7308,-276,324,17640,756,-1896,14808
0,-6396,-7584,14120,-7308,-3212,15048,4432,8900,10888,6384,-13160,-7012,-248,168,17704,700,-1936,14832
