trigger,x:Right Hand,y:Right Hand,z:Right Hand,x:Right Arm,y:Right Arm,z:Right Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Hand,y:Left Hand,z:Left Hand,x:Left Arm,y:Left Arm,z:Left Arm
0,-144,-5528,16628,-312,-2384,16912,12416,15720,2256,13564,-12804,5756,-1288,-476,18160,1596,-3244,14928
0,-296,-5520,16472,-496,-2400,17008,11328,14896,2032,12364,-11756,5440,-1340,-568,17856,1716,-3068,15068
0,-328,-5768,16568,-292,-2516,17204,10248,13880,1796,11348,-11112,5448,-1324,-412,18028,1648,-2948,15236
0,-96,-5848,16456,-424,-2528,17164,9364,13312,1672,10288,-10148,5040,-1412,-104,17948,1576,-3040,15220
0,-132,-6004,16656,-236,-2584,17180,8872,12564,1552,9656,-9728,4840,-1376,-128,17916,1636,-3048,15268
0,-188,-5976,16688,-304,-2752,17192,8560,12160,1420,9412,-9700,4868,-1504,-132,17912,1436,-3172,15288
0,-64,-6032,16780,-268,-2852,17272,8376,12312,1400,9060,-9632,4792,-1432,-16,18264,1528,-2992,15292
0,24,-6088,16728,-204,-2840,17304,8376,12188,1512,9244,-9604,4728,-1412,-52,18204,1592,-3020,15536
0,60,-5932,16884,-156,-2616,17312,8736,12456,1652,9348,-9920,4784,-1456,-296,17868,1500,-3276,15408
0,44,-5684,16948,-272,-2604,17344,8932,12648,1604,9868,-10476,4972,-1544,-196,18184,1460,-3288,15364
0,24,-5596,16792,-304,-2644,17288,9288,13228,1808,10212,-10812,4872,-1508,-352,18196,1388,-3188,15380
0,4,-5268,16984,-340,-2328,17316,9432,13912,2060,10572,-11364,5208,-1480,-456,18160,1524,-3236,15352
0,-244,-4868,17044,-588,-2268,17172,9656,14196,2148,10904,-11704,5264,-1308,-596,17932,1544,-3320,15400
0,-140,-4932,16904,-392,-2412,17032,10136,14424,2208,11228,-11972,5168,-1164,-544,18100,1524,-3536,15212
0,56,-4968,16828,-360,-2176,17180,10364,14240,2340,11452,-12384,5144,-1144,-376,18132,1476,-3268,14940
0,24,-4828,16824,-184,-2140,17068,10460,14092,2564,11464,-12484,5032,-1100,-424,17988,1396,-3284,14748
0,76,-5312,16768,-168,-2144,16920,10580,14044,2720,11572,-12580,5020,-1000,-384,17952,1364,-3188,14448
0,120,-5336,16840,-276,-2024,17036,10760,13868,2736,11424,-12652,4940,-1068,-236,17572,1376,-3048,14368
0,20,-5240,16692,-256,-2124,17100,10468,13760,2864,11496,-12624,4900,-1112,-260,17400,1092,-2996,14168
0,-20,-5092,16400,-536,-1800,16876,10244,13724,2680,11328,-12712,4840,-1300,32,17148,860,-2788,14088
0,-160,-4788,16364,-616,-1944,16776,10124,13464,2992,11424,-12672,4540,-1440,104,16904,860,-2644,14024
0,-212,-4688,16420,-820,-1884,16640,10076,13352,3044,11352,-12584,4436,-1372,260,16572,672,-2564,14052
0,-360,-4696,16396,-828,-1908,16576,10080,13104,3080,11196,-12568,4268,-1584,540,16540,516,-2524,13844
0,-348,-4800,16428,-916,-1920,16616,10132,12980,3224,11288,-12400,4116,-1556,252,16608,620,-2584,13848
0,-180,-5056,16448,-948,-2048,16580,10272,12756,3304,11324,-12520,4056,-1632,580,16776,568,-2748,13836
0,-248,-5132,16444,-748,-2116,16768,10268,12764,3196,11256,-12364,4004,-1616,600,17072,632,-2484,14300
0,-96,-5404,16548,-720,-2320,16840,10156,12652,3124,11164,-12596,3984,-1556,1056,17364,576,-2232,14556
0,-44,-5592,16640,-708,-2476,17008,10140,12624,3268,11000,-12556,3928,-1804,1072,17448,724,-2024,14960
0,-52,-5620,16920,-672,-2480,17020,10016,12368,3488,11072,-12672,3792,-1604,1120,17680,784,-2048,15108
0,-8,-5600,16984,-692,-2524,17236,10028,12312,3540,11076,-12532,3768,-1652,1024,17904,880,-2152,15444
0,104,-5660,16996,-444,-2304,17408,9976,12188,3492,11084,-12364,3808,-1592,680,17944,1068,-2076,15592
0,84,-5404,17040,-620,-2228,17464,9908,12304,3656,10956,-12472,3804,-1360,872,18268,1052,-2212,15624
0,68,-5160,16992,-448,-2148,17468,9880,12288,3352,10968,-12544,3680,-1116,820,18356,1252,-2348,15324
0,48,-5144,17132,-468,-2088,17400,9828,12300,3588,10948,-12316,3796,-1200,788,18352,1420,-2388,15440
0,160,-5204,17104,-424,-2084,17220,9764,12300,3540,10920,-12648,3700,-1032,524,17936,1388,-2648,15260
0,56,-5104,16780,-460,-2096,16992,9980,12252,3684,11008,-12672,3760,-1028,144,17728,1260,-2996,15080
0,-12,-4984,16760,-480,-2068,16908,10040,12408,3600,11124,-12644,3716,-1100,-144,17584,1280,-3236,14736
0,132,-5108,16548,-592,-2128,16760,10148,12536,3548,11288,-12576,3796,-1352,-428,17540,1232,-3352,14804
0,-8,-5204,16392,-608,-2068,16824,10440,12532,3344,11396,-12800,3844,-1256,-604,17524,1152,-3332,14780
0,-84,-5176,16444,-712,-2168,16840,10448,12656,3616,11336,-12724,3812,-1412,-712,17664,1076,-3564,14644
0,44,-5044,16604,-768,-2260,16680,10468,12784,3480,11488,-12788,3864,-1408,-852,17488,1076,-3500,14624
0,-88,-5208,16632,-660,-2152,16948,10384,12932,3384,11552,-12688,3820,-1412,-608,17356,956,-3376,14560
0,-20,-5252,16908,-768,-2200,17124,10324,12944,3388,11460,-12704,3960,-1484,-328,17832,928,-3264,14576
0,32,-5340,16888,-736,-2212,17064,10264,12956,3404,11248,-12636,4012,-1444,-84,17664,968,-3116,14644
0,28,-5384,16924,-680,-2148,17232,10260,12896,3472,11296,-12480,4024,-1380,120,17616,1024,-3068,14764
0,4,-5256,16936,-588,-2128,17296,10284,12776,3348,11220,-12420,3792,-1544,172,17512,988,-2920,14812
0,-12,-5300,16816,-648,-2152,17060,10208,12808,3328,11248,-12336,4028,-1500,328,17780,916,-2896,14888
0,52,-5176,16840,-608,-2048,17156,10072,12716,3252,11196,-12280,3880,-1168,68,17500,1152,-2824,14896
0,40,-5012,16796,-556,-1988,16976,10100,12764,3404,11172,-12188,3864,-1328,140,17916,1104,-3016,14760
0,108,-4968,16724,-724,-2028,17072,9940,12600,3224,11016,-12372,4016,-1356,8,18016,1260,-3116,15056
0,28,-5108,16844,-568,-2116,17004,9828,12760,3184,10984,-12232,3940,-1376,-52,17932,1096,-3020,15220
0,128,-5088,16632,-548,-2184,16852,9964,12732,3232,11064,-12236,3988,-1304,16,17708,1108,-2976,15128
0,52,-5096,16804,-584,-2200,16884,10044,12708,3208,11124,-12208,4024,-1264,76,17972,1172,-3052,15236
0,192,-5208,16604,-664,-2192,16940,10236,12680,3240,11176,-12228,4072,-1192,-80,17844,1236,-3028,15040
0,144,-5240,16636,-664,-2148,16996,10172,12660,3204,11236,-12272,4048,-1188,-104,17828,1272,-3020,14788
0,136,-5308,16728,-636,-2220,16972,10144,12712,3340,11184,-12336,3968,-1116,-160,17832,1232,-3172,14712
0,76,-5336,16756,-724,-2232,16964,10120,12708,3184,11300,-12272,4028,-1100,-420,17716,1212,-3308,14608
0,108,-5304,16732,-572,-2304,17036,10360,12648,3300,11332,-12224,3960,-1100,-340,17660,1132,-3436,14656
0,64,-5308,16768,-636,-2228,17020,10304,12820,3252,11236,-12340,3868,-1152,-500,17664,1152,-3428,14596
0,172,-5392,16904,-600,-2256,17168,10324,12612,3268,11344,-12308,3928,-1192,-600,17448,968,-3316,14592
0,100,-5296,16840,-708,-2356,16932,10296,12712,3300,11272,-12388,3880,-1316,-540,17552,1132,-3344,14648
0,36,-5208,16748,-732,-2120,17076,10432,12844,3392,11444,-12384,4116,-1236,-464,17372,976,-3292,14740
