trigger,x:Right Upper Arm/leg,y:Right Upper Arm/leg,z:Right Upper Arm/leg,x:Right Lower Arm,y:Right Lower Arm,z:Right Lower Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Upper Arm/leg,y:Left Upper Arm/leg,z:Left Upper Arm/leg,x:Left Lower Arm,y:Left Lower Arm,z:Left Lower Arm
0,-5200,-1044,16772,6700,-5280,14888,6992,14392,4100,8316,-14412,3272,-4276,-48,14252,7520,7068,13088
0,-5172,-956,16700,6800,-5208,14936,7080,14416,4096,8324,-14460,3348,-4128,-104,14400,7360,6752,12952
0,-5128,-972,16808,6712,-5288,14784,6920,14308,4136,8368,-14536,3368,-4124,32,14704,7400,6880,13108
0,-5272,-988,16640,6744,-5260,14760,7080,14364,4188,8444,-14496,3368,-4000,180,14544,7420,6852,13128
0,-5192,-888,16688,6864,-5356,14892,7036,14392,4140,8360,-14592,3412,-4076,76,14572,7412,6840,13332
0,-5260,-932,16668,6780,-5328,14904,7004,14456,4204,8376,-14496,3228,-4168,28,14480,7540,6892,13224
0,-5172,-1004,16556,6784,-5180,14800,6988,14412,4104,8336,-14540,3324,-4056,244,14328,7624,6860,13328
0,-5032,-904,16700,6772,-5268,14876,6992,14388,4152,8460,-14524,3264,-4356,216,14348,7636,7068,13388
0,-5092,-1000,16584,6696,-5164,14960,7032,14324,4192,8460,-14524,3240,-4296,348,14140,7636,6916,13268
0,-5228,-868,16752,6772,-5252,14904,6984,14336,4116,8416,-14492,3256,-4312,296,14124,7800,6972,13212
0,-5288,-1000,16756,6892,-5272,14764,7072,14372,4212,8356,-14480,3328,-4356,172,14220,7620,7076,13008
0,-5304,-972,16656,6756,-5292,14752,7016,14384,4184,8380,-14400,3248,-4120,-132,14384,7396,6856,12848
0,-5256,-832,16684,6804,-5300,14796,7004,14328,4212,8456,-14452,3260,-4256,96,14488,7428,7080,13064
0,-5220,-964,16708,6836,-5360,14888,7096,14304,4220,8368,-14404,3356,-4028,92,14504,7392,6976,13148
0,-5108,-840,16792,6804,-5296,14852,7092,14364,4288,8452,-14476,3416,-4072,56,14472,7460,6912,13120
0,-5148,-924,16780,6700,-5284,14784,7120,14420,4156,8372,-14516,3436,-4144,-32,14452,7444,6932,13412
0,-5144,-968,16572,6752,-5220,14904,7012,14376,4116,8516,-14400,3344,-4068,-12,14504,7344,7140,13320
0,-5236,-964,16632,6740,-5268,14900,7108,14424,4040,8380,-14460,3432,-4192,-12,14348,7316,6952,13160
0,-5228,-1048,16748,6764,-5236,14964,6968,14356,3952,8412,-14484,3384,-4044,20,14264,7444,7012,13004
0,-5120,-940,16672,6744,-5216,14840,6992,14496,4072,8372,-14504,3340,-4172,76,14288,7392,6796,13012
0,-5140,-920,16656,6704,-5268,14772,6924,14400,4232,8280,-14464,3368,-4260,232,14156,7516,6924,13032
0,-5112,-916,16576,6820,-5300,14856,6964,14396,4152,8300,-14328,3240,-4144,168,14044,7516,7044,12964
0,-5200,-972,16592,6796,-5264,14680,6972,14348,4100,8272,-14368,3376,-4236,156,14240,7656,6916,13196
0,-5128,-976,16676,6808,-5196,14804,6924,14404,3992,8360,-14336,3536,-4256,232,14216,7524,7000,13252
0,-5192,-960,16872,6820,-5236,15016,6836,14380,4172,8368,-14412,3416,-4128,168,14352,7584,6860,13096
0,-5056,-932,16748,6644,-5288,15120,6824,14372,4196,8404,-14452,3388,-4088,12,14380,7460,6896,13244
0,-5052,-868,17000,6704,-5192,14928,6936,14360,4324,8368,-14496,3372,-4108,-48,14492,7300,6896,13328
0,-5176,-1012,16592,6888,-5156,15048,7012,14456,4236,8408,-14564,3420,-3904,-236,14772,7280,7076,13228
0,-5132,-1060,16480,6748,-5260,14852,7064,14452,4204,8468,-14488,3328,-3844,208,14852,7348,6740,13188
0,-5184,-1024,16676,6776,-5272,14824,6980,14416,4208,8396,-14608,3096,-3828,100,14856,7456,6736,13340
0,-5136,-952,16648,6700,-5268,14704,7188,14360,4180,8480,-14504,3352,-3800,-108,14728,7416,6916,13560
0,-5168,-872,16816,6748,-5328,14704,7040,14320,4228,8396,-14528,3392,-3984,-52,14448,7336,6864,13400
0,-5204,-880,16872,6736,-5348,14756,7048,14340,4176,8516,-14512,3332,-4112,12,14460,7300,7044,13172
0,-5272,-792,16584,6736,-5404,14852,6976,14324,4316,8316,-14344,3340,-4220,-80,14280,7408,7064,13264
0,-5324,-792,16676,6860,-5336,14792,7036,14360,4204,8400,-14432,3360,-4152,-192,14216,7408,7108,13080
0,-5212,-884,16672,6788,-5352,14852,7028,14328,4224,8516,-14352,3308,-3992,-272,14300,7264,7080,12940
0,-5292,-696,16548,6708,-5480,14884,7032,14420,4108,8388,-14428,3308,-4076,-192,14364,7208,7160,13196
0,-5204,-820,16768,6740,-5412,14968,7160,14416,4276,8484,-14532,3320,-3980,-196,14512,7316,7112,13068
0,-5124,-768,16840,6664,-5272,14760,7020,14388,4092,8508,-14372,3284,-3944,-220,14564,7304,7088,13268
0,-5200,-844,16656,6664,-5328,14832,7096,14404,4240,8448,-14452,3360,-3928,-200,14436,7316,6840,13200
0,-5160,-816,16752,6812,-5304,14956,7028,14484,4164,8464,-14384,3372,-3968,-200,14576,7364,6864,13200
0,-5132,-844,16604,6672,-5368,14892,7036,14456,4220,8392,-14372,3296,-3880,-128,14516,7388,6932,13236
0,-5060,-864,16836,6684,-5260,14976,6992,14428,4204,8380,-14300,3376,-3836,-80,14464,7324,6908,13188
0,-5136,-876,16688,6680,-5300,14884,7012,14456,4228,8440,-14444,3372,-3816,48,14508,7332,6920,13348
0,-5008,-880,16924,6724,-5264,14900,6912,14436,4040,8364,-14448,3428,-3832,128,14488,7412,6812,13248
0,-5212,-996,16696,6808,-5212,14836,7004,14316,4144,8316,-14452,3352,-3876,88,14496,7372,6900,13304
0,-5016,-916,16852,6840,-5208,14864,6816,14276,4256,8312,-14368,3364,-3924,-56,14368,7336,6876,13224
0,-5080,-988,16724,6564,-5236,15020,6872,14416,4148,8324,-14476,3352,-3828,0,14552,7308,6764,13216
0,-5124,-912,16756,6688,-5312,14796,6944,14380,4012,8368,-14480,3360,-3840,-48,14652,7228,6960,13160
0,-5132,-880,16888,6608,-5256,14840,6876,14468,4108,8348,-14500,3504,-3760,8,14704,7436,6920,13280
0,-5128,-1012,16776,6656,-5280,15052,7032,14416,4192,8316,-14552,3360,-3960,52,14464,7364,6904,13324
0,-5116,-968,16832,6700,-5300,14872,7056,14332,4188,8292,-14524,3364,-3828,-184,14528,7304,6716,13208
0,-5060,-1012,16732,6656,-5308,14808,7016,14400,4196,8316,-14564,3252,-3884,-176,14436,7180,7040,13152
0,-5008,-988,16740,6688,-5280,14800,7056,14348,4276,8376,-14544,3288,-3940,-304,14504,7236,6988,13172
0,-5148,-860,16620,6648,-5240,14908,7036,14332,4176,8316,-14492,3352,-3764,-216,14944,7256,7012,13196
0,-5204,-868,16640,6780,-5244,14864,7000,14316,4224,8328,-14488,3432,-3856,-140,14772,7272,7060,13360
0,-5236,-888,16716,6732,-5404,14744,6952,14256,4104,8404,-14476,3312,-3892,-96,14544,7236,6924,13408
0,-5208,-952,16776,6668,-5380,14780,7044,14356,4148,8312,-14476,3352,-3972,-48,14584,7460,6828,13440
0,-5236,-816,16700,6736,-5356,14872,6976,14380,4220,8444,-14484,3324,-3952,196,14232,7384,6812,13296
0,-5184,-948,16860,6704,-5392,14888,7004,14344,4388,8388,-14476,3440,-4064,156,14044,7600,6752,13296
0,-5136,-848,16804,6708,-5268,14944,7096,14336,4060,8604,-14520,3228,-4068,52,14112,7480,6732,13224
0,-5208,-952,16700,6776,-5276,14912,7068,14348,4144,8392,-14460,3364,-4004,96,14472,7184,7096,12920
0,-5124,-856,16696,6728,-5384,14872,6972,14428,4312,8456,-14460,3328,-3896,468,14844,7100,7424,12932
0,-5060,-976,16552,6736,-5324,14748,7068,14428,4164,8572,-14468,3424,-3636,772,15220,6864,7732,13012
0,-5036,-828,16592,6680,-5348,14820,7036,14488,4240,8352,-14460,3368,-3472,1452,15552,6860,7848,13276
0,-5096,-804,16876,6660,-5284,14824,7164,14416,4112,8444,-14452,3424,-2992,1532,16232,6608,7492,13068
0,-5168,-628,16856,6696,-5480,14904,7064,14360,4224,8524,-14444,3484,-2832,1420,16224,7072,6876,13588
0,-5112,-740,16744,6564,-5480,14812,7036,14416,4136,8520,-14428,3452,-3748,392,16080,7996,5488,14476
0,-5136,-720,16896,6628,-5368,14952,7040,14476,4196,8360,-14492,3408,-3484,-476,14304,7604,5268,14824
0,-5168,-796,16956,6636,-5320,15028,6972,14340,4088,8500,-14416,3272,-4064,52,13848,8440,5520,15316
1,-5072,-880,16696,6808,-5308,14948,6956,14416,4144,8312,-14424,3332,-4392,-448,13612,8468,5344,14032
1,-5072,-920,16804,6724,-5268,15144,6992,14360,4112,8336,-14368,3468,-4504,-1512,13492,7228,6276,12672
1,-5056,-972,16684,6712,-5288,14916,6956,14388,4100,8364,-14444,3336,-4964,-2148,13416,7064,7292,12476
1,-5140,-988,16716,6716,-5204,15016,7040,14480,4072,8284,-14452,3340,-5248,-3052,13144,6952,7708,12316
1,-4820,-868,16776,6624,-5184,14844,6992,14484,4044,8260,-14396,3576,-5300,-3136,13196,6616,8320,12000
1,-5144,-848,16912,6824,-5200,14960,6896,14304,4288,8452,-14468,3444,-5424,-3092,13100,6656,8708,11968
1,-5124,-836,16716,6592,-5372,14836,6988,14348,4224,8384,-14516,3380,-5636,-2984,13364,6916,8120,11828
1,-5124,-876,16748,6804,-5296,14884,6948,14380,4156,8408,-14456,3380,-4976,-2736,13740,6788,7748,11860
1,-5140,-720,16720,6664,-5224,14984,6940,14368,4140,8412,-14512,3356,-5164,-2564,14132,7032,7468,12372
1,-5080,-812,16784,6596,-5364,14896,6936,14412,4324,8324,-14556,3140,-4916,-2244,14380,7348,7196,12720
1,-4980,-896,16652,6652,-5336,14828,7108,14368,4176,8328,-14560,3236,-4720,-1796,14920,7192,6804,12484
1,-5060,-812,16732,6652,-5416,14840,6996,14340,4284,8228,-14592,3324,-4664,-1608,15020,6980,6980,13060
1,-5268,-820,16720,6792,-5384,14772,7016,14304,4212,8360,-14516,3304,-4428,-928,15000,7236,6616,13596
0,-5164,-868,16708,6816,-5364,14868,7076,14376,4316,8324,-14472,3484,-4696,-196,14384,7552,6776,14548
0,-5088,-912,16728,6792,-5284,14716,6944,14312,4232,8384,-14472,3400,-4912,-52,13940,8016,6632,15204
0,-5040,-992,16840,6796,-5372,14932,7008,14360,4068,8448,-14472,3364,-5052,108,13412,8320,6304,14744
0,-5212,-944,17028,6860,-5384,14904,6968,14476,4200,8348,-14392,3376,-5436,-708,12280,8220,6268,13604
0,-5192,-952,16880,6772,-5328,14948,7092,14492,4264,8456,-14476,3372,-5504,-360,12452,8060,6924,13244
0,-5096,-1012,16844,6708,-5400,15124,7060,14448,4252,8424,-14384,3476,-5796,-900,12160,7696,7296,12664
0,-5188,-1140,17052,6800,-5292,15064,6948,14404,4216,8296,-14400,3260,-5716,-1304,12188,7476,7740,12476
0,-4992,-1248,17268,6632,-5312,14968,7048,14420,4144,8284,-14564,3500,-5628,-1248,12944,7352,7896,12244
0,-4832,-940,17728,6572,-5392,14820,6976,14452,4252,8264,-14368,3404,-5172,-1488,13616,7072,7788,12208
0,-4700,-948,18116,6416,-4892,15008,6972,14344,4096,8312,-14388,3400,-4756,-1168,14704,6772,8032,12508
0,-4332,-1300,18452,6180,-4916,15116,6996,14408,4180,8392,-14412,3460,-4348,-1532,16036,6884,8020,13264
0,-4444,-512,19124,6100,-5116,15424,6992,14452,4036,8272,-14428,3344,-4084,-2208,17044,7080,7596,13920
0,-3856,-812,19876,5896,-4512,15512,6960,14288,3996,8280,-14396,3316,-3660,-2796,18080,7260,6756,14404
0,-2644,-2164,21660,5540,-4212,15688,7040,14220,4212,8448,-14420,3216,-3820,-1916,18780,7216,6844,14660
0,-320,-3264,22768,3368,-4440,16716,6876,14352,4212,8204,-14520,3356,-3788,-1288,19048,6908,7412,14748
0,1012,-1312,23596,2228,-1216,18824,6896,14204,4276,8440,-14604,3156,-3680,-1368,18896,6756,7940,15204
0,2796,-2896,24112,4264,-652,19472,7000,14172,4404,8356,-14536,3160,-4008,-1344,18836,6852,7864,15668
0,-340,-4396,25096,4740,92,19680,7140,14268,4336,8124,-14528,3352,-4256,-1960,18796,6720,7984,15804
0,-1276,-2732,23992,5180,-2792,19404,7172,14424,4348,8056,-14448,3312,-4000,-2144,19428,6064,8356,16128
0,-7788,1944,20364,10000,-4852,16820,7280,14452,4424,8544,-14532,3188,-3392,5508,19076,2776,12316,17180
0,-8476,5176,18764,2808,-8928,19584,7328,14504,4192,8816,-14752,3312,-2268,1192,24764,7508,10800,18680
0,176,10620,18292,6460,-10712,18596,7332,14804,4416,8832,-14760,3416,-4268,-14056,19152,10112,624,18132
0,-13584,724,19228,10704,-9736,22536,7564,14884,4072,9064,-14716,3532,-744,4484,28368,7884,6824,19784
0,-14728,2104,22880,9624,-11676,25856,7632,14984,4136,9304,-14700,3512,-3764,-948,28244,9556,6508,21376
0,-17664,1816,24824,12212,-11024,27248,7128,14924,4096,9332,-14716,3684,-3560,-1700,29272,8768,7588,21608
0,-20608,4576,28140,13956,-14912,26996,6448,14896,4096,9032,-14664,3648,-4448,-6800,29712,8144,10240,20484
0,-21412,9156,30920,13720,-17604,25644,6132,14568,4000,8484,-14360,3660,-4896,-8768,28448,6684,14088,19192
0,-22584,11048,31552,13784,-20564,25960,6000,13960,3944,7912,-13736,3296,-5572,-7992,26660,5368,18120,18044
0,-25868,12536,30420,14692,-24344,25860,6064,13224,4016,7328,-13376,3064,-7252,-9088,23528,7136,17532,17944
0,-28592,17496,30472,16928,-26472,24628,6152,12748,4240,7240,-13312,2708,-11328,-9528,20552,8552,19076,17400
0,-32768,19904,27664,20552,-30080,23132,5880,12632,4284,7160,-13516,2728,-13412,-10528,18756,9928,20248,15180
0,-32768,21816,23272,25604,-32768,20796,5652,12920,4300,7444,-13784,2860,-16844,-11484,18368,12696,22688,14724
0,-32768,22208,19260,30980,-32768,17896,5692,13436,4232,8088,-13932,3124,-19864,-12340,17800,16368,22688,13776
0,-32768,27020,19208,32767,-32768,13452,5548,14188,4088,8124,-14256,3384,-21916,-12556,17920,20744,18728,11484
0,-32768,22848,18376,32767,-22684,10708,6016,14448,4120,7832,-14696,3444,-21860,-9920,17988,21820,14308,8772
0,-30800,15396,12656,31540,-12136,11716,6812,14728,4324,7640,-14812,3340,-19172,-5408,16720,23100,10736,4456
0,-22904,7848,9340,25556,-12864,10448,7224,14584,4380,7764,-14956,3348,-15200,-600,13564,22224,7960,3300
0,-11904,-2420,4836,19096,-6960,7500,7964,14360,4672,8528,-15420,3096,-12348,1404,9112,21684,4848,1732
0,3196,-13628,-1668,10404,4720,5376,8324,14796,4708,9232,-15604,3116,-8812,536,3012,18732,1660,1772
0,16944,-21624,-2304,-1792,14156,5172,9020,15088,4804,9956,-15996,3144,-4800,-1452,-4936,16324,-800,904
0,28140,-20008,-1016,-13800,13772,6712,9808,15320,4876,10888,-16280,3360,152,1236,-14804,10364,-2984,4448
0,31548,-21716,-5332,-17100,18584,7204,10632,16044,4868,11560,-16460,3512,3060,8008,-20884,5824,-288,8124
0,27916,-19496,-4456,-17404,20368,6908,10400,16368,4892,11552,-16392,3524,1076,15220,-26028,-368,280,8684
0,32767,-17072,-3128,-18444,23992,6252,10500,17420,4564,11060,-16504,3364,1712,16684,-27528,-16,-1580,1668
0,32767,-22508,-3636,-18120,26344,852,10336,16592,4472,10668,-15940,3984,2704,18228,-26448,1372,-6764,-6192
0,30776,-15992,-3592,-19072,18840,-2684,9504,16384,4088,10480,-16076,4200,5696,20080,-22708,5084,-10536,-11808
0,26108,-18096,-5988,-13284,14784,-2892,9104,16016,3968,10264,-15564,4420,7592,23324,-17164,7044,-13840,-14440
0,17092,-13376,-3440,-8188,10924,-2216,8392,15620,3668,9424,-14680,4292,7596,22556,-12224,10364,-16256,-12240
0,10676,-10980,-3036,-3644,8640,-2320,7808,14508,3404,7912,-13676,4088,3232,20368,-7956,13956,-16892,-7396
0,4640,-15688,-4156,1824,7116,-1600,7648,13652,2888,6504,-12644,4040,-3120,17768,-7892,15340,-8404,-4720
0,4916,-12876,-1148,2340,5740,764,6772,12512,2500,5592,-10664,3600,-8296,11564,-3624,14840,-2272,-1740
0,2840,-6908,-2848,1804,3612,432,4052,12408,2200,5436,-9644,3636,-9512,8148,-2712,13192,1372,-708
0,1584,-7216,212,3604,2964,980,3860,10792,1660,4864,-9424,3828,-9724,4408,-1012,10128,6408,1556
0,-2196,-4064,-1052,4260,-552,3384,1792,11096,1564,4212,-9296,4124,-9484,4716,144,9220,8316,3608
0,-5388,-3576,2016,6764,-1636,2124,2060,11140,1452,5544,-9032,4300,-8720,4936,1420,9096,8084,5484
0,-5568,1296,3964,7000,-3596,2732,2588,11680,1580,5972,-9456,4264,-7848,6472,2048,8924,5748,6296
0,-6468,2396,5732,7180,-4460,3132,3384,12272,2048,6220,-10192,4052,-6852,8540,3160,8716,3992,6288
0,-7524,4880,6720,7376,-5276,3424,3772,13176,2668,7212,-11628,3968,-5320,10716,4640,9428,1648,6284
0,-7544,5536,7196,6740,-5828,3628,4640,14128,3340,7716,-13380,3836,-3788,11868,5736,9320,-324,5532
0,-7192,5440,7412,6208,-6404,4188,5864,15480,3972,8440,-15044,3864,-3200,11892,5432,9356,-1184,6384
0,-7776,4696,7636,6708,-6292,5516,7200,16744,4600,9384,-16808,3864,-2560,12108,6436,9944,-1924,6684
0,-8468,3016,7736,7804,-6372,6936,8580,17748,5340,10496,-18356,3588,-2620,11396,7100,10704,-2112,6820
0,-9352,2524,8888,8460,-6732,8404,9820,18296,5792,10968,-19124,3492,-3452,11036,7812,10080,-3072,6204
0,-10392,1400,10256,9672,-6772,8584,10444,18180,5968,11104,-19436,3272,-3540,9836,8876,10756,-2308,6152
0,-11208,2824,10908,9704,-7880,7420,9808,17868,6252,11540,-19096,2740,-4772,8348,9604,10940,-1304,6896
0,-12132,3308,10708,10728,-9604,3772,9060,16796,6340,11524,-18200,2548,-6336,8944,9696,10724,1368,7964
0,-16684,4264,9340,13984,-12464,1868,8244,15252,6272,11332,-17152,2108,-9772,7928,9632,13092,4520,10316
0,-21268,3796,7208,17988,-13428,1184,7572,13268,6264,10348,-16336,1720,-14120,6268,10448,14296,8132,11136
0,-22764,1616,4364,20636,-12312,1584,6352,12668,5868,9848,-15040,1436,-16584,3108,10408,17124,11024,10404
0,-26976,992,-2052,27248,-7888,2056,7156,11344,5676,7100,-14244,1356,-18764,-472,10500,18272,11992,9024
0,-29892,-5144,-4940,30332,-9060,2244,6840,10792,5492,6916,-14452,1300,-18608,580,9704,17648,12136,8588
0,-30532,-884,-6436,29300,-8076,1612,6880,11068,5508,6636,-14248,1300,-18736,1628,9676,17556,10872,8548
0,-27148,-3064,-8108,26580,-7676,1028,7120,11540,5488,6544,-13948,1460,-16512,2920,8708,16604,8684,6944
0,-25344,-4900,-5528,24552,-8872,1136,7200,11676,5476,7088,-14972,1872,-13912,5448,7860,15128,8788,4460
0,-24652,-4060,-6920,23096,-8224,1104,7368,12852,5200,7380,-15020,2012,-12456,3484,7136,14632,5864,6932
0,-20256,-9256,-4464,21260,-7644,1100,7708,13644,5040,7976,-15356,2380,-10696,6152,5904,13624,4512,5880
0,-18676,-8552,-2504,19672,-5624,844,7900,14052,4772,8364,-15444,2892,-8700,7072,5228,12900,2708,5100
0,-15560,-9980,-1580,17656,-4204,1416,7772,14632,4640,8528,-15008,3340,-6372,8440,4240,11396,812,4500
0,-13796,-9028,-844,16240,-3832,1444,7740,14732,4108,8644,-14696,3276,-5112,9708,3064,10092,-152,4240
0,-13128,-9564,-492,15516,-3684,1868,7720,14748,4020,8640,-14184,3724,-4764,10144,2404,9960,-1020,4892
0,-12216,-8576,1048,14632,-2932,2156,7760,14632,3720,8716,-13968,3860,-3704,9780,2148,8716,-1240,4580
0,-11188,-7736,1688,14056,-1928,1900,7672,14592,3352,8568,-13640,3932,-4080,9196,2328,8572,-216,3596
0,-11444,-7068,1172,13796,-2296,2204,7768,14560,3196,8444,-13452,4096,-4860,6996,2404,8644,304,3104
0,-11704,-6788,960,13960,-2996,2952,7852,14620,2968,8256,-13448,4248,-5400,6012,2084,8820,1116,3036
0,-12804,-6408,2100,14616,-3760,3088,7760,14704,2944,8312,-13408,4436,-6188,6096,2768,9560,1844,3124
0,-14540,-5876,3144,15676,-4624,3412,7556,14912,2912,8320,-13524,4412,-6784,5748,3504,10128,2064,3164
0,-20856,-7996,2796,24364,-5672,3916,7304,15188,2872,8068,-13564,4624,-7256,6024,3528,10612,2216,3232
0,-29608,-10752,4920,32767,-6984,5988,6892,15444,2764,8092,-13492,4800,-7280,5796,3684,10688,2280,3380
0,-32768,-11760,3512,32767,-7244,6960,6744,15588,2548,7952,-13620,4824,-7424,5644,3248,10812,2432,3288
0,-31440,-10952,2352,32767,-7080,7528,6372,15608,2672,7992,-13636,4792,-7540,5100,3012,10528,2168,3316
0,-26516,-9032,2464,29336,-6348,7984,6344,15552,2652,7944,-13508,4896,-8332,4924,3044,10852,2708,3556
0,-21636,-6656,4292,23472,-5824,7812,6588,15496,2712,8268,-13540,4796,-9376,5528,3332,11684,3412,4176
0,-16264,-5488,5088,18792,-5076,7260,7068,15448,2800,8224,-13480,4880,-10568,6216,4180,13364,4728,5536
0,-11472,-4844,7248,14536,-3092,7368,7444,15188,2912,8020,-13584,4576,-11504,6816,6260,14876,5920,7488
0,-9264,-4056,9080,12548,-2556,5024,7632,15312,2900,7792,-13880,4432,-11816,7332,7784,14676,4928,8000
0,-6800,-3428,11020,10744,-2480,3028,7136,15336,2864,8076,-13868,4496,-12260,4972,9020,15176,5588,8976
0,-5984,-2900,12584,9416,-1532,1976,6828,15312,2984,7776,-14008,4340,-12128,4204,10272,15084,6768,8592
0,-5440,-1548,13060,9152,-456,2344,6744,15312,3212,8516,-13956,4104,-13108,1424,11208,14968,7232,9124
0,-6304,-1356,12676,9676,-800,3464,6704,15100,3336,8796,-13840,4160,-11512,-172,11212,14140,9112,9600
0,-8112,-2828,11592,11032,-1980,5920,6600,15024,3616,8900,-14048,3916,-11844,-592,10968,13476,6104,9272
0,-9608,-4736,10572,12528,-1880,7440,6716,14936,3592,9080,-14004,3840,-12460,316,10804,12936,8336,9380
0,-10912,-6224,10092,13808,-2628,9656,6468,14836,3804,8916,-14120,3700,-13728,2072,10248,14076,12420,10000
0,-12644,-7624,10468,15480,-3392,11404,6668,14580,4168,8912,-14192,3404,-18476,4276,9500,18744,15204,11632
0,-13628,-7844,11716,16180,-4484,12596,7068,14536,4248,8860,-14308,3120,-21884,6928,7940,24204,15904,13200
0,-14352,-7984,13244,17112,-4948,13884,7332,14248,4512,8592,-14364,2932,-24312,9060,6252,29164,13660,14996
0,-15356,-8996,14464,18112,-5116,14224,7348,14024,4372,8312,-14312,2756,-22064,10404,6296,27592,9064,13612
0,-16152,-8652,16080,19004,-5204,14248,7112,13792,4728,8508,-14456,2636,-16740,9772,7576,22856,10076,14564
0,-17144,-9208,17196,20552,-4748,15888,6796,13740,4776,8720,-14408,2460,-9692,10172,8988,16788,9608,14824
0,-19960,-12124,19024,24444,-4672,19140,6728,13476,5068,8824,-14480,2352,-3556,10732,10756,13632,7860,13904
0,-24948,-13696,22052,29064,-7320,22864,6688,13328,5200,8856,-14632,2200,-108,10420,14572,9500,5952,16140
0,-32768,-11668,25020,32767,-13224,24248,7188,13172,5524,9260,-14724,1708,1188,11352,18736,10032,7412,15732
0,-32768,-4028,27760,32767,-23512,24808,6956,12868,5836,9776,-15032,1400,416,128,21928,9752,4460,21472
0,-32768,4996,29564,32767,-32768,26464,6288,12876,6212,9404,-15352,1324,-1196,-4780,30648,15156,1632,22804
0,-32768,22628,32767,32767,-32768,27452,5584,13032,6268,8600,-15436,1280,-5148,-14452,32767,15396,11136,24420
0,-32768,32767,32767,32767,-32768,26696,5168,12728,6444,8088,-15328,1156,-5400,-20364,32767,11192,22768,24388
0,-32768,32767,32767,32767,-32768,24468,5388,12220,6400,7804,-15288,892,-2740,-24164,32767,7440,23120,25740
0,-32768,30164,32767,32767,-22640,21004,6152,11760,6460,7764,-15140,792,-2008,-26428,32767,5848,19956,28648
0,-27704,19476,32767,27092,-16312,17728,7148,11732,6252,7824,-15576,1000,724,-23904,32767,5212,16776,30820
0,-12416,13036,32767,13592,-11896,13324,7820,12552,6408,7396,-16108,984,4472,-17620,32767,5192,12600,29140
0,2144,7776,25892,3832,-3220,9800,8376,13420,6632,7336,-16848,1292,8644,-12328,32767,4528,8620,27580
0,16256,2484,17852,-7976,1956,4088,8776,14320,6664,8780,-17620,1472,14248,-7768,32767,3676,3840,23668
0,28988,1532,9316,-17504,5720,1764,9188,15260,6640,9508,-18068,1760,17208,-6036,32767,2588,-2308,19760
0,32767,3884,-1072,-22912,10164,356,9388,15960,6348,9804,-17900,2168,22040,-6228,32767,-1952,-3628,19156
0,32767,932,-10976,-21776,14568,1480,9500,15916,6224,10132,-17384,2312,21176,-5880,27416,-3300,-1424,15220
0,32767,-4812,-16608,-20720,17492,1340,9196,15284,5916,10332,-16456,2412,19948,-11120,16948,-2552,2720,16216
0,29436,-13628,-17508,-17964,17684,1452,8956,14560,5292,9872,-15316,2400,18180,-17424,5440,-6588,9800,15844
0,25504,-25828,-19996,-13080,13400,880,8632,13720,4808,9092,-14584,2664,14668,-19052,-5480,-7892,13916,15936
0,21080,-32712,-18720,-10564,13112,3036,8968,13300,4180,8228,-13820,2872,10032,-16492,-15636,-6544,11560,7968
0,18024,-32768,-15896,-4520,17656,1920,8976,13568,3460,7336,-13120,3444,11384,-1860,-26312,-5268,-936,-548
0,14168,-32768,-11188,-4176,14280,76,8764,13544,2944,6824,-13232,3924,18688,27464,-32768,4508,-16104,-9068
0,14576,-28652,-7472,-4076,9364,-1636,8608,14092,2652,7144,-12768,4144,21596,32767,-32768,14456,-29072,-12684
0,11712,-21260,-5904,-4216,8432,-2512,8312,14248,2284,7308,-12392,4684,18436,32767,-32768,14216,-32768,-9036
0,13740,-20980,-1208,-1244,9644,-1436,7276,14148,1612,7224,-11376,4988,11244,25916,-32768,16228,-21336,-8872
0,7320,-15168,916,932,8992,1192,6180,14692,1396,7660,-10984,5280,1220,14128,-32768,11256,-10536,-2476
0,7844,-11248,1088,904,8792,1972,5952,15384,1040,8188,-10708,5588,-5924,8620,-31320,5732,-1368,-3572
0,6632,-11036,1264,1448,7260,4220,4220,15988,976,7988,-10332,5764,-4944,4172,-23892,3996,5708,664
0,4508,-6944,1892,2688,5388,4420,2596,16056,904,7828,-10416,5700,-6420,3584,-16716,6056,5884,2244
0,2816,-1168,2996,2192,2528,4740,2688,15972,932,7904,-10544,5836,-7508,2976,-10136,10232,3276,2248
0,788,688,3996,2648,-420,5040,2088,15184,1524,7208,-10824,5372,-8124,-452,-5684,8456,6704,1908
0,-804,3040,4936,3976,-2528,5120,2796,14708,1924,7688,-11532,4432,-10548,632,-1440,7224,5504,6036
0,-3188,5132,6604,4480,-3696,6652,3316,14512,2704,7680,-12160,4080,-9324,976,1880,11248,6592,6064
0,-4552,6692,8544,5128,-5096,7400,3980,14340,3320,8244,-13272,3664,-9432,1852,4988,11984,3972,7380
0,-6492,7556,11204,6608,-6400,8216,5136,14188,4220,8316,-14312,2968,-10244,696,6376,9752,7904,5992
0,-7848,6952,12412,8408,-5592,8928,6512,14320,4912,8704,-15220,2572,-11488,1032,8352,12272,11096,6300
0,-9164,5004,13548,9476,-6004,9116,7788,14632,5512,9300,-15912,2316,-12320,-1988,8204,13612,12160,5788
