trigger,x:Right Upper Arm/leg,y:Right Upper Arm/leg,z:Right Upper Arm/leg,x:Right Lower Arm,y:Right Lower Arm,z:Right Lower Arm,x:Right Head,y:Right Head,z:Right Head,x:Left Head,y:Left Head,z:Left Head,x:Left Upper Arm/leg,y:Left Upper Arm/leg,z:Left Upper Arm/leg,x:Left Lower Arm,y:Left Lower Arm,z:Left Lower Arm
0,-3280,-4272,16468,7232,-908,15660,5196,5224,15292,6448,-10200,-10816,-476,1784,15672,6916,4708,14496
0,-3256,-4372,16448,7332,-972,15236,5352,5140,15404,6488,-10124,-10824,-332,2356,15980,7120,4600,14588
0,-3488,-4164,16524,7252,-920,15224,5260,5140,15504,6624,-10172,-10608,-240,2288,16428,7292,4492,14528
0,-3464,-3948,16548,7312,-712,15452,5344,5184,15400,6624,-10124,-11020,-408,2060,16040,7424,4232,14672
0,-3252,-4280,16832,7092,-796,14976,5216,5204,15476,6676,-10212,-10912,-372,1808,16048,7264,4428,14556
0,-3040,-4224,16880,7268,-552,15304,5328,5220,15508,6624,-10144,-10852,-320,2348,16028,6892,4436,14656
0,-3220,-4532,16816,7480,-124,15172,5384,5212,15456,6620,-10188,-10748,-180,2924,16008,7132,4472,14788
0,-2980,-4464,16992,7372,-284,15280,5412,5344,15504,6596,-10200,-10736,-196,2256,16148,7396,4316,14604
0,-2912,-4256,16900,6892,-588,15448,5268,5212,15264,6676,-10200,-10972,-168,2396,16016,6764,4456,14644
0,-2476,-4912,16668,6788,-700,15464,5432,5332,15408,6628,-10228,-10832,-12,2712,16208,7168,4312,14520
0,-2712,-4896,16912,7116,-664,15528,5312,5256,15512,6576,-10164,-10672,-144,2676,16228,7108,4040,14528
0,-2952,-4860,16968,7344,-672,15428,5264,5320,15268,6644,-10100,-10760,-436,2284,15796,7308,4444,14548
0,-2724,-4800,17192,6932,-932,15464,5224,5164,15280,6596,-10196,-10768,-740,1888,15344,7200,4440,14252
0,-2888,-4784,16644,7060,-924,15808,5252,5304,15328,6636,-10148,-10940,-1044,1388,14512,6972,4656,14260
0,-2972,-4820,17032,7260,-616,15664,5272,5240,15356,6524,-10136,-10844,-960,1184,13660,7240,5000,14320
0,-2936,-4516,16856,7484,-312,15428,5208,5148,15504,6624,-10240,-10864,-1644,952,11224,6980,4720,14604
0,-2816,-4692,16372,6756,-1016,15620,5248,5096,15504,6548,-10140,-10860,116,2348,15152,6996,4484,13556
0,-2996,-4428,16752,7068,-368,15528,5260,5160,15560,6600,-10184,-10928,-580,312,16360,6656,4540,13376
0,-2560,-5032,17144,6720,-720,15600,5172,5116,15440,6712,-10292,-10800,-676,2208,15356,7256,4796,14048
0,-2304,-4128,16984,5804,-1440,15660,5064,5128,15340,6548,-10312,-10896,-720,2580,14060,7000,5024,14384
0,-2448,-5220,17032,7236,-740,16080,5196,5160,15476,6640,-10156,-10768,-248,888,14972,7456,4552,14136
0,-2988,-4712,17000,7484,232,15672,5276,5236,15516,6584,-10168,-10856,24,172,15332,7324,4568,14608
0,-2684,-4784,16940,7156,96,15712,5260,5288,15284,6596,-10184,-10808,-124,-72,15564,6964,4464,14112
0,-2556,-4444,17012,6936,-308,15824,5228,5248,15460,6672,-10220,-10828,-460,-676,15132,7196,4384,14016
0,-2488,-4372,17096,6796,-612,15952,5264,5288,15380,6572,-10184,-11072,-588,-420,14800,7004,4800,13884
0,-2732,-4288,16852,6976,-720,15808,5268,5284,15456,6592,-10188,-10952,-744,-312,14320,6780,5556,13804
0,-2864,-4200,16800,7252,-364,15648,5240,5176,15568,6492,-10240,-10932,-1320,876,14016,7212,5432,14004
0,-2836,-4448,16744,7276,-84,15540,5268,5148,15348,6596,-10132,-10904,-1524,1120,14304,7276,5316,14096
0,-2820,-4496,16952,7132,-288,15448,5276,5084,15324,6528,-10156,-10912,-1572,492,15168,7276,5312,14480
0,-2620,-4544,17384,7012,-416,15592,5340,5056,15552,6584,-10184,-10984,-1028,756,15284,7168,5412,14272
0,-2736,-4540,17612,7208,-356,15728,5188,5060,15500,6628,-10212,-10780,-880,1088,15236,7100,5492,14872
0,-2852,-4120,17040,7156,-180,15684,5296,5140,15312,6588,-10112,-10972,-932,768,15260,7484,4936,14456
0,-2856,-4216,16852,7120,-480,15512,5284,5180,15500,6696,-10152,-10880,-700,1464,16052,7316,4828,14188
0,-2912,-4396,16872,7108,-588,15544,5272,5144,15416,6544,-10268,-10884,-532,1820,16036,7608,4468,14148
0,-3028,-4388,16728,7224,-588,15428,5244,5120,15504,6644,-10172,-10772,-412,1932,15464,7396,4416,14320
0,-3016,-4408,16584,7232,-608,15452,5348,5208,15476,6560,-10180,-10768,-564,1648,15008,7352,4288,14112
0,-2836,-4216,17012,7160,-672,15208,5224,5208,15480,6652,-10088,-10856,-516,1780,14916,7312,4408,13976
0,-2800,-4504,17052,7056,-712,15280,5284,5260,15292,6600,-10092,-10808,-588,1760,14744,7392,4560,13900
0,-2904,-4208,16960,7292,-564,15660,5216,5216,15448,6568,-10100,-10712,-644,1808,14684,6996,4780,14020
0,-3104,-3972,16876,7356,-584,15580,5312,5316,15280,6588,-10212,-10820,-668,1380,14836,7140,4960,14132
0,-3012,-3980,17564,7056,-816,15672,5320,5288,15428,6568,-10092,-10780,-768,780,14868,7520,4920,14016
0,-2360,-4644,17668,6860,-444,15672,5268,5264,15336,6528,-10184,-10748,-684,-576,16440,7192,4724,14544
